Date,Open,High,Low,Close,Adj Close,Volume
2013-04-04,323.049988,325.500000,315.000000,316.350006,314.311554,1079954
2013-04-05,318.000000,320.325012,314.600006,318.375000,316.323456,1147292
2013-04-08,315.350006,320.000000,311.600006,315.049988,313.019928,2722834
2013-04-09,316.500000,321.825012,307.500000,309.375000,307.381470,1013592
2013-04-10,309.950012,319.950012,309.024994,319.100006,317.043854,743366
2013-04-11,320.000000,320.450012,310.000000,315.274994,313.243469,1284004
2013-04-12,315.000000,320.924988,315.000000,319.174988,317.118317,567556
2013-04-15,319.174988,324.500000,316.625000,320.350006,318.285797,600704
2013-04-16,319.350006,329.024994,318.325012,326.600006,324.495483,739434
2013-04-17,328.024994,332.725006,323.600006,329.875000,327.749390,1634562
2013-04-18,327.049988,336.000000,327.049988,334.475006,332.319763,953246
2013-04-22,334.475006,340.000000,331.649994,338.250000,336.070435,633860
2013-04-23,337.975006,348.075012,335.325012,345.950012,343.720825,678420
2013-04-25,345.950012,357.450012,345.924988,355.250000,352.960907,2263954
2013-04-26,355.125000,358.250000,347.950012,356.375000,354.078644,623556
2013-04-29,356.799988,356.799988,350.000000,354.500000,352.215729,989964
2013-04-30,353.549988,357.450012,348.375000,353.549988,351.271790,1220638
2013-05-02,353.549988,362.450012,350.600006,358.725006,356.413513,2780994
2013-05-03,357.950012,363.899994,353.850006,361.625000,359.294800,1602762
2013-05-06,361.000000,361.000000,352.450012,355.799988,353.507324,704878
2013-05-07,356.524994,365.674988,356.500000,364.225006,361.878082,1409960
2013-05-08,365.000000,367.399994,360.000000,364.424988,362.076752,882204
2013-05-09,364.649994,365.000000,360.325012,361.674988,359.344482,497792
2013-05-10,360.625000,366.725006,358.000000,365.225006,362.871613,863772
2013-05-13,368.000000,368.325012,361.500000,362.500000,360.164185,685192
2013-05-14,362.899994,366.200012,360.375000,364.950012,362.598389,656674
2013-05-15,365.000000,385.024994,363.450012,384.125000,381.649780,1567376
2013-05-16,381.500000,390.750000,380.975006,388.975006,386.468536,1568396
2013-05-17,387.000000,399.500000,384.350006,397.174988,394.615723,1143234
2013-05-20,397.250000,398.975006,389.000000,390.875000,388.356293,1063732
2013-05-21,390.875000,391.399994,381.424988,382.549988,380.084991,1072282
2013-05-22,383.049988,386.649994,379.674988,384.049988,381.575317,635168
2013-05-23,381.500000,386.075012,376.299988,382.774994,380.308533,909458
2013-05-24,383.549988,392.125000,379.700012,390.524994,388.008575,761950
2013-05-27,390.674988,396.950012,384.625000,394.725006,392.181519,1233954
2013-05-28,394.000000,396.000000,386.299988,387.700012,385.201782,874200
2013-05-29,387.500000,391.000000,382.200012,388.625000,386.120819,641940
2013-05-30,389.500000,403.674988,386.149994,399.924988,397.348022,1541448
2013-05-31,396.500000,398.000000,388.399994,391.475006,388.952484,1371826
2013-06-03,390.625000,392.850006,382.600006,385.200012,382.717926,700880
2013-06-04,382.500000,388.350006,381.325012,383.649994,381.177856,807838
2013-06-05,381.000000,385.950012,379.350006,384.225006,381.749176,810088
2013-06-06,383.250000,388.975006,380.000000,387.350006,384.854065,693794
2013-06-07,387.350006,387.500000,381.000000,381.450012,378.992096,806834
2013-06-10,382.750000,384.149994,371.674988,376.825012,374.396881,851978
2013-06-11,374.000000,382.450012,373.500000,374.700012,372.285583,1832394
2013-06-12,372.625000,377.299988,370.325012,373.174988,370.770355,1493410
2013-06-13,369.500000,373.950012,369.100006,371.700012,369.304901,606572
2013-06-14,376.450012,380.975006,374.000000,378.350006,375.912018,519688
2013-06-17,378.350006,380.674988,372.649994,378.075012,375.638794,820358
2013-06-18,377.750000,385.799988,375.024994,381.399994,378.942383,1582298
2013-06-19,381.424988,384.750000,379.325012,383.075012,380.606598,838252
2013-06-20,379.500000,380.024994,365.674988,369.299988,366.920319,1194286
2013-06-21,365.500000,369.000000,360.149994,364.750000,362.399689,1370450
2013-06-24,362.500000,362.500000,345.049988,346.850006,344.615021,1331004
2013-06-25,348.274994,362.325012,345.825012,359.149994,356.835785,2479146
2013-06-26,359.250000,360.000000,341.500000,344.125000,341.907593,2345366
2013-06-27,346.750000,355.024994,346.500000,351.049988,348.787903,2337666
2013-06-28,354.000000,363.500000,353.750000,361.100006,358.773193,3083766
2013-07-01,361.500000,367.500000,357.600006,361.975006,359.642548,920042
2013-07-02,360.049988,362.274994,356.500000,357.875000,355.568909,672346
2013-07-03,355.899994,357.524994,347.625000,349.424988,347.173370,809052
2013-07-04,351.049988,355.399994,347.250000,349.774994,348.218750,818560
2013-07-05,353.875000,353.875000,349.250000,351.325012,349.761871,429990
2013-07-08,348.500000,350.475006,341.549988,346.125000,344.584991,1059670
2013-07-09,348.049988,359.500000,342.825012,357.024994,355.436493,1115624
2013-07-10,359.000000,368.250000,358.799988,363.174988,361.559113,1783838
2013-07-11,365.000000,376.000000,365.000000,372.899994,371.240875,1616150
2013-07-12,376.500000,380.950012,368.325012,379.049988,377.363464,1183274
2013-07-15,377.899994,381.149994,373.000000,378.725006,377.039978,877426
2013-07-16,365.299988,372.450012,351.350006,356.424988,354.839142,2002660
2013-07-17,357.500000,358.600006,350.024994,355.700012,354.117401,2109950
2013-07-18,357.500000,362.500000,339.350006,355.850006,354.266724,4841500
2013-07-19,355.549988,356.899994,343.100006,345.424988,343.888123,2257952
2013-07-22,342.600006,351.750000,340.575012,350.325012,348.766296,1318854
2013-07-23,352.500000,366.975006,351.500000,365.049988,363.425781,1227576
2013-07-24,358.450012,358.450012,340.000000,344.725006,343.191223,1593116
2013-07-25,344.350006,349.500000,340.600006,342.575012,341.050781,1346216
2013-07-26,346.899994,347.500000,333.750000,339.975006,338.462372,1830618
2013-07-29,338.500000,341.424988,328.549988,330.950012,329.477539,2587772
2013-07-30,331.149994,339.450012,323.399994,325.174988,323.728210,1752886
